center,,steering
xo2Xrzh2lF.png,-0.5737028122,-5.737028122
A31FSBXxov.png,-0.5918471217,-5.918471217
HCdA1Ns8xS.png,-0.6660869718,-6.660869718
bbNYNwMfGG.png,-0.8923280835,-8.923280835
aEUQbrWnOH.png,-0.9414632916,-9.414632916
GV1TMHHhiU.png,-0.9826853275,-9.826853275
KB9pcX8khZ.png,-1.0343939066,-10.343939066
ecwDpiGjDb.png,-1.0570949316,-10.570949316
KX0tF4CTmY.png,-1.1161522865,-11.161522865
4vbxjGS1rB.png,-1.1414625645,-11.414625645
a9SNhamBUj.png,-1.1595981121,-11.595981121
kgFFIX1E5y.png,-1.16119802,-11.6119802
nooSP9c5sg.png,-1.1597070694,-11.597070694
J09rrvwT9s.png,-1.1590211391,-11.590211391
jTIg9bfW2f.png,-1.1593005657,-11.593005657
8XYrMe8Rlw.png,-1.1597499847,-11.597499847
nxB0WrDwLi.png,-1.159479022,-11.59479022
wbSMQRe2bO.png,-1.1596739292,-11.596739292
z5GfIuM7r3.png,-1.1598237753,-11.598237753
1Lcx6tt2jx.png,-1.1583560705,-11.583560705
LlIyFjLzwX.png,-1.1549816132,-11.549816132
RsPfieGrV4.png,-1.1466697455,-11.466697455
yuF52fsAJ2.png,-1.1422021389,-11.422021389
CcUY5M7L8W.png,-1.1302831173,-11.302831173
nXr5DXsStI.png,-1.1225064993,-11.225064993
LyaxthslIG.png,-1.0837454796,-10.837454796
avCFFVDnf1.png,-1.047996521,-10.47996521
6dFMIkn7QJ.png,-0.9495508075,-9.495508075
VXGrIcuIcq.png,-0.8814588785,-8.814588785
YXv52dqDs2.png,-0.7460224032,-7.460224032
wlM2qmiRbB.png,-0.6752769947,-6.752769947
4vvNGZBPNy.png,-0.5361215472,-5.361215472
ja0Pq3Hgqd.png,-0.4598139226,-4.598139226
3XCZU2n7p6.png,-0.3114808202,-3.114808202
OgqX5lcIGc.png,-0.2394087017,-2.394087017
f13B7610H2.png,-0.1589599997,-1.589599997
N71BrXcP9r.png,-0.1383134574,-1.383134574
CkTzvgV9Vz.png,-0.10910061,-1.0910061
JSW0t8VdGy.png,-0.0964947045,-0.964947045
oMpPH1IFRr.png,-0.0727696046,-0.727696046
RMMeVbeZ9t.png,-0.0591107756,-0.591107756
UY5WGuvreA.png,-0.0614931248,-0.614931248
PvoU0tKq0P.png,-0.0614241883,-0.614241883
cgowExn4Le.png,-0.062405955,-0.62405955
n6vHyeEJuC.png,-0.0872828588,-0.872828588
Qz0KxX2qLd.png,-0.1167497337,-1.167497337
jEXDnb1B91.png,-0.1493432075,-1.493432075
lViAth8tpO.png,-0.2241440415,-2.241440415
jJqUtybR9U.png,-0.3128918111,-3.128918111
vXG1BzIvuS.png,-0.3628484011,-3.628484011
4lR2TZMOXZ.png,-0.4665199518,-4.665199518
phSVNJiXjg.png,-0.5266000032,-5.266000032
QRyX0ZMOrc.png,-0.6345844269,-6.345844269
xDT1pllwEd.png,-0.6890950203,-6.890950203
Fz6T4OiEtZ.png,-0.8250932097,-8.250932097
nW4EHYTkyV.png,-0.8990721703,-8.990721703
IVmkkcI8AG.png,-0.9359638691,-9.359638691
UTrngE2ezr.png,-0.9988533258,-9.988533258
y6f0h8INuq.png,-1.0321236849,-10.321236849
je92BMmknF.png,-1.0937937498,-10.937937498
sUc8uwXqEP.png,-1.1249791384,-11.249791384
bl4BrvawMH.png,-1.2296971083,-12.296971083
uBuFfGZGJO.png,-1.2276266813,-12.276266813
m4K1HVYJuO.png,-1.2213485241,-12.213485241
dPvfUIKKMA.png,-1.2123457193,-12.123457193
7EAbX9zjV6.png,-1.0731996298,-10.731996298
G0ZFsV2QtH.png,-0.8430225849,-8.430225849
jJJObPRcd3.png,-0.774309516,-7.74309516
zisjrav5uD.png,-0.642228961,-6.42228961
7A4TLCZoL7.png,-0.5106025338,-5.106025338
h8op1sGjHA.png,-0.4489622414,-4.489622414
U6hXSQISgL.png,-0.3655771017,-3.655771017
LHbwnkwKB6.png,-0.3412236273,-3.412236273
ydxoWzfLMP.png,-0.3220680654,-3.220680654
cmvBZw3KE6.png,-0.2873264253,-2.873264253
nAer5uGQXy.png,-0.2874399126,-2.874399126
a5uymPOaWR.png,-0.2881047726,-2.881047726
tjxKZW3taX.png,-0.2887340486,-2.887340486
EnUSrjv2jU.png,-0.2887608111,-2.887608111
qQ5pVo6j8l.png,-0.2888160944,-2.888160944
9lqfBE1lVw.png,-0.2888055146,-2.888055146
FWSEK7bLgv.png,-0.2889719307,-2.889719307
0wGtT7RbiO.png,-0.2899032235,-2.899032235
V8Mgnuzk4D.png,-0.2985502481,-2.985502481
Gq4CkzqLUA.png,-0.3380133808,-3.380133808
Dflz9F4Vyr.png,-0.3941178918,-3.941178918
ihm6Us9wnL.png,-0.4601031542,-4.601031542
SZdx3iAug4.png,-0.4584989846,-4.584989846
DOKFmFThB3.png,-0.4570161998,-4.570161998
1JExPLEm7d.png,-0.4599504769,-4.599504769
iVCxG6LQJ5.png,-0.4693443477,-4.693443477
ouJ80iHg8d.png,-0.5047982931,-5.047982931
7bmw36la75.png,-0.5269683599,-5.269683599
QD1FlmaZOz.png,-0.5674299002,-5.674299002
PRKNeaA6oY.png,-0.581317246,-5.81317246
LDWgQaCIMA.png,-0.5873817205,-5.873817205
4x1dE7MQSZ.png,-0.5861087441,-5.861087441
s8H7pslUCd.png,-0.5856463909,-5.856463909
GrWXnTs3Ki.png,-0.5853886008,-5.853886008
1t3Zx6Ni0u.png,-0.5957351327,-5.957351327
FGI4smEBhU.png,-0.613797009,-6.13797009
NbduxPPK0P.png,-0.7506958246,-7.506958246
1iRTq3XsLO.png,-0.7499608994,-7.499608994
jJ6zLKxC5K.png,-0.7480089068,-7.480089068
TzYWn19x8X.png,-0.7474224567,-7.474224567
iDtvQzCHRX.png,-0.7468129992,-7.468129992
RBsFPUFg9q.png,-0.7468519211,-7.468519211
7kwESWaVHG.png,-0.7463619113,-7.463619113
zN6Paq7XTc.png,-0.7462410927,-7.462410927
qgML3m1KB6.png,-0.7466157079,-7.466157079
dpMSQV9ttR.png,-0.7398843765,-7.398843765
QMSo2nwnpY.png,-0.6951502562,-6.951502562
2bqpSNfoQC.png,-0.6216031909,-6.216031909
PgUuQJTAoW.png,-0.5775789618,-5.775789618
Vas0vLMhL0.png,-0.2937142253,-2.937142253
CG1iiA9bU0.png,-0.226384908,-2.26384908
jR5dfSQGt2.png,-0.0938872173,-0.938872173
I03gFsa2wM.png,-0.0622233711,-0.622233711
oFqqMdzxqB.png,-0.0194232408,-0.194232408
YK21sdEkdA.png,-0.0091954321,-0.091954321
xbbkUNBy1P.png,-0.0061379732,-0.061379732
a3exbxPjcn.png,-0.0015791069,-0.015791069
BUphijHt4g.png,-0.0006227909,-0.006227909
30NAxkmgXC.png,-0.0001304125,-0.001304125
XsUZQd9aUf.png,0.000074329,0.00074329
Bha2NizjMl.png,9.8159420304E-005,0.0009815942
VaG2SLH33M.png,-0.0002786142,-0.002786142
vk4lSLttcq.png,-6.20366845396E-005,-0.0006203668
38SEDSJ6Ns.png,-8.28309130156E-005,-0.0008283091
b8z7kaUGwS.png,0.0001897754,0.001897754
EAOMJwuazn.png,-7.67569072195E-005,-0.0007675691
286d1lsA5d.png,4.47465354227E-005,0.0004474654
bCsgvQB5j8.png,-0.0001024081,-0.001024081
4KBiImvg1i.png,1.34638476084E-005,0.0001346385
SyOShFAA8C.png,2.01235297936E-006,2.01235297936E-005
esCAla9CLX.png,0.0001733494,0.001733494
9jAKLm2Xdv.png,4.00257067668E-006,4.00257067668E-005
KspTQhpZJk.png,3.18535858241E-005,0.0003185359
MGmJGDuwRA.png,-2.37538051806E-006,-2.37538051806E-005
jSRHBGA0rM.png,-1.37171150527E-006,-1.37171150527E-005
tGpkaOyYmv.png,1.24305529425E-006,1.24305529425E-005
fAZd1ntNK0.png,-0.0001044433,-0.001044433
Bg6Hqi8oIl.png,1.23906811496E-005,0.0001239068
pvYd46fm8c.png,-9.30089925077E-007,-9.30089925077E-006
vxi4My6qnB.png,-1.24534960833E-006,-1.24534960833E-005
bAToDAJwe6.png,-2.14924020838E-005,-0.000214924
NONO5Czbsv.png,0.0001951515,0.001951515
3ihuyF0jVO.png,0.0001903225,0.001903225
6NS2NV13QA.png,0.0002178004,0.002178004
HEH4WuNLDU.png,-0.0002527349,-0.002527349
4MVINTApyq.png,-0.0002021767,-0.002021767
LT2ioYmIVd.png,0.0001272611,0.001272611
UAnBCRmLqx.png,-5.26858930243E-005,-0.0005268589
ZgMKbFGZdH.png,-4.96462198498E-005,-0.0004964622
FWFe14vIRE.png,-9.91412525764E-005,-0.0009914125
hNmzIj82q8.png,-0.0001813042,-0.001813042
mnwgsCszXq.png,0.00001405,0.0001405
TdJXaR4e2e.png,2.93623975267E-006,2.93623975267E-005
jCQlVyghxU.png,2.6792602057E-006,2.6792602057E-005
5CU1cn2SFS.png,1.64313269124E-006,1.64313269124E-005
B1KiED0Sd7.png,1.34011554564E-006,1.34011554564E-005
rzgWOZ93Cy.png,1.52164159317E-006,1.52164159317E-005
5ClCEQhqlE.png,-7.50456456444E-005,-0.0007504565
A9faHBFuGC.png,0.000004829,0.00004829
uQKJO8UOOu.png,1.06893712655E-005,0.0001068937
UK8SaalUol.png,-0.0001473245,-0.001473245
axAI1Ec04O.png,7.77852037572E-005,0.000777852
MwSsnceU6p.png,0.0001028557,0.001028557
MlyhFa28XS.png,-0.000229877,-0.00229877
EKYCKYTOyP.png,-3.0580235034E-005,-0.0003058024
pQ3bwjJXAj.png,-0.0522614904,-0.522614904
lVF2PNDetQ.png,-0.0922391638,-0.922391638
nCedQVPij0.png,-0.1167714149,-1.167714149
NhT2CaygC6.png,-0.1275322884,-1.275322884
LFjm4oDbKo.png,-0.1298695654,-1.298695654
rgCtnOKWry.png,-0.1304501891,-1.304501891
GwUQUBhgzh.png,-0.1306157559,-1.306157559
dOSdAbl2TS.png,-0.1307988316,-1.307988316
l9uJY22XKz.png,-0.1308506131,-1.308506131
NvlUfNGDKK.png,-0.1308854818,-1.308854818
iETUF3gwpx.png,-0.1309791803,-1.309791803
VzP2You41E.png,-0.1309002191,-1.309002191
7Km1XqnXMG.png,-0.1309864521,-1.309864521
rPAAxv9uAY.png,-0.1308445185,-1.308445185
pNSSMAMODA.png,-0.130941987,-1.30941987
eOAkeTribF.png,-0.1310489327,-1.310489327
ngnimUMejd.png,-0.1310660094,-1.310660094
dv7HHtC71D.png,-0.1309457272,-1.309457272
sHdsadcI6q.png,-0.1289894879,-1.289894879
RR1SbxJhmJ.png,-0.1290503889,-1.290503889
iqDisAoh4j.png,-0.128964752,-1.28964752
WiVWpK2bPB.png,-0.1289532632,-1.289532632
VllsFWxmd0.png,-0.1289539933,-1.289539933
TqFpD7GnUt.png,-0.1289733797,-1.289733797
vtL2xeeK88.png,-0.1289145499,-1.289145499
Dp2tQDV974.png,-0.12894319,-1.2894319
k39dhlqISL.png,-0.1289451867,-1.289451867
9kpIbIwDMl.png,-0.1290207654,-1.290207654
TbtaTfGObs.png,-0.1288506687,-1.288506687
eMxYJpnmD0.png,-0.1289501488,-1.289501488
oJua2rOjBT.png,-0.129075557,-1.29075557
TSuim46q76.png,-0.1288752258,-1.288752258
8V60s9Q2YA.png,-0.1288216859,-1.288216859
Uvhedb3KlE.png,-0.128935948,-1.28935948
zqhLsFCqlm.png,-0.1289336085,-1.289336085
WQZZgdi3qY.png,-0.1290695816,-1.290695816
yCsVv8bjjH.png,-0.1290467978,-1.290467978
tOVOyVYSls.png,-0.1289231926,-1.289231926
OJeHvKghBJ.png,-0.1289148629,-1.289148629
yzZO9cGKdW.png,-0.1289360374,-1.289360374
9bVEI83URO.png,-0.1289301515,-1.289301515
yU4sJ56Xlv.png,-0.1289374232,-1.289374232
MCyzAbNahi.png,-0.1289191544,-1.289191544
8lIHVuqzDM.png,-0.1289434582,-1.289434582
VouoF3fQxo.png,-0.1289401203,-1.289401203
zqVlQMfRGF.png,-0.1288307309,-1.288307309
Nv1nq49riw.png,-0.1290415674,-1.290415674
1w60SZ12Bp.png,-0.1289026439,-1.289026439
ZCD69coONH.png,-0.1289129406,-1.289129406
3PBwFTxRrp.png,-0.1284531802,-1.284531802
sf3M9wxkjm.png,-0.124753058,-1.24753058
hpRZl4zxHi.png,-0.095742777,-0.95742777
3UK3lkGBzW.png,-0.0712764487,-0.712764487
AIO7UisTOU.png,-0.0704398453,-0.704398453
jztiIZ1r46.png,-0.0720392093,-0.720392093
8VK8umqEeZ.png,-0.0716260746,-0.716260746
kA9rY2j4Sr.png,-0.0532349423,-0.532349423
255cKvzzUe.png,-0.0336208306,-0.336208306
rAvwstjdz5.png,0.0033446406,0.033446406
f0gIsp6EwN.png,0.0038746321,0.038746321
zxdWylHaYh.png,0.0018807941,0.018807941
dtn8No7CPy.png,0.0008584229,0.008584229
Z50J6VHPvP.png,0.0002026805,0.002026805
zkO6OLX6Z4.png,0.0001372366,0.001372366
zjJCmxpX9L.png,6.22204825049E-005,0.0006222048
o9kR1B8UMk.png,3.60821832146E-005,0.0003608218
st28rwdCq9.png,1.19816822917E-005,0.0001198168
6i97iARiV8.png,0.000002266,0.00002266
hx1hW4mKYP.png,1.18782509162E-005,0.0001187825
5jhnW0ZzlK.png,1.82935564226E-005,0.0001829356
Yb8pgcuSHA.png,2.74453868769E-005,0.0002744539
Gsj8yIx2pJ.png,7.33725812552E-007,7.33725812552E-006
oVLYI2spPP.png,-4.27115555794E-005,-0.0004271156
mYRqYAzXCr.png,0.0001082499,0.001082499
TZSjKoPu2w.png,0.000186189,0.00186189
4sZqXsTBb5.png,-0.0001156879,-0.001156879
dduFKi1BJa.png,0.0001460062,0.001460062
iudiMiTkjU.png,0.000011638,0.00011638
x6ejN4sQ8Q.png,-1.67377911566E-005,-0.0001673779
XHHlTRNGVR.png,-0.0001071503,-0.001071503
LPrD9Gri8Z.png,2.68596431852E-005,0.0002685964
tKIFIGdwpA.png,0.000028482,0.00028482
53C1mDlVsk.png,0.000015994,0.00015994
Wv2Vu6ojCc.png,1.06571369543E-005,0.0001065714
hLJTGTw80j.png,6.99444217389E-006,6.99444217389E-005
tkuEXAvbQz.png,3.0496198633E-006,3.0496198633E-005
BO5AE8TIjf.png,1.12246789286E-006,1.12246789286E-005
UuU9kDAcsl.png,-2.06323056773E-006,-2.06323056773E-005
rjUOIrg3By.png,-4.80611788589E-007,-4.80611788589E-006
GxH4ma8Hfk.png,3.9267097236E-006,3.9267097236E-005
HYQ9RlSSXI.png,2.5233409815E-006,2.5233409815E-005
hcAtRkAL2Q.png,-1.19858395919E-005,-0.0001198584
Awx97QSeGt.png,8.28386873764E-006,8.28386873764E-005
ySle2Gvwjn.png,1.64214525284E-005,0.0001642145
USa6Q7HLJA.png,-1.58593991273E-006,-1.58593991273E-005
ZFe4rHcKrh.png,-0.00014702,-0.0014702
HA9QZAy6CU.png,6.04929082328E-005,0.0006049291
rOBzzdddKj.png,-7.23508128431E-006,-7.23508128431E-005
jOtJ8MYHt5.png,-2.3870552468E-005,-0.0002387055
I9zphcCqKT.png,0.0001297148,0.001297148
InhvphslLd.png,-0.0001075752,-0.001075752
YG5My0Yo2d.png,-1.40492420542E-005,-0.0001404924
7gBYeL2iMn.png,-2.11351180042E-005,-0.0002113512
efdCOhlE1u.png,7.93743456597E-005,0.0007937435
rcE3UOYCDE.png,-1.60931824666E-006,-1.60931824666E-005
NgygLdfJcD.png,3.56864547939E-005,0.0003568645
2XkJWO3En2.png,1.22717792692E-005,0.0001227178
GjXQu3YJDD.png,2.54248084275E-006,2.54248084275E-005
XieoNzMOAh.png,-9.33666979108E-006,-9.33666979108E-005
JyY6eW1FFk.png,-1.12588832053E-005,-0.0001125888
YOEOFRpYMl.png,2.28508542932E-005,0.0002285085
uw596DpLSn.png,6.61457715978E-006,6.61457715978E-005
G8Ng0n3LXA.png,-0.0136046158,-0.136046158
fPZxYUYWfK.png,-0.0464440361,-0.464440361
gfmUHWzdHY.png,-0.0730249509,-0.730249509
2sfahmzv8F.png,-0.0801146179,-0.801146179
FNZsRD40xA.png,-0.080745548,-0.80745548
178mfLYw6j.png,-0.0809353366,-0.809353366
ZsBoADvvse.png,-0.0827497318,-0.827497318
nUEZYWxGjt.png,-0.0921133459,-0.921133459
KcmC3cKoAF.png,-0.0982855782,-0.982855782
BBG0OBImHk.png,-0.1028644145,-1.028644145
b9qbhRAuui.png,-0.107305944,-1.07305944
8DyRsCUcfK.png,-0.1072206795,-1.072206795
AHmslE8j8K.png,-0.1078878939,-1.078878939
3hxtON26WM.png,-0.1370749772,-1.370749772
q4aJdlxCLk.png,-0.1387969553,-1.387969553
KewcsKasBH.png,-0.1383866221,-1.383866221
lEa6BuQeSP.png,-0.1379273534,-1.379273534
GVyIotuil2.png,-0.1379112303,-1.379112303
kFbtcjtO6F.png,-0.1376744807,-1.376744807
amjJyI8uGN.png,-0.1376125813,-1.376125813
emyhjBNqk7.png,-0.1375470608,-1.375470608
54xTPF4oYR.png,-0.1375353187,-1.375353187
yzDoi4aWuu.png,-0.1375300288,-1.375300288
VVcOWVeLQb.png,-0.1375090033,-1.375090033
ZgRNSzkcRB.png,-0.1373617947,-1.373617947
3u98Utv2gs.png,-0.1359674484,-1.359674484
2Vt87ZjwzT.png,-0.1350541562,-1.350541562
H7h1FJeZjP.png,-0.1214491129,-1.214491129
ley40Ft5jD.png,-0.1068743244,-1.068743244
gjBLzZlbUL.png,-0.0815632194,-0.815632194
mmiMwI1lYl.png,-0.0752616823,-0.752616823
KAx8cSs2rV.png,-0.0612067096,-0.612067096
KrvgDNVJji.png,-0.0546899289,-0.546899289
Wbx0bEK7tF.png,-0.0417075828,-0.417075828
YgfRNUE3OF.png,-0.0349085405,-0.349085405
8LCCnAxVTd.png,-0.0313007943,-0.313007943
q5K9cPfUAx.png,-0.0305594672,-0.305594672
pa4COiHo0R.png,-0.0259713028,-0.259713028
pAGozOQgx4.png,-0.021427121,-0.21427121
NVhEq6JadJ.png,-0.0109698605,-0.109698605
1r6olg8EsE.png,0.0020920862,0.020920862
VRRtbRBnH7.png,0.0011560514,0.011560514
If0RfjlHJk.png,0.0009160499,0.009160499
ht0R0ni8Pu.png,0.000476815,0.00476815
Ipwg7FwlPT.png,0.0002429324,0.002429324
U4Jqaaci65.png,-8.34024685901E-005,-0.0008340247
KbZVNchHk7.png,3.8922571548E-005,0.0003892257
sVgeI8vPXa.png,2.50675020652E-005,0.000250675
knYFNs0C8w.png,8.5840099473E-007,0.000008584
pZWkZmdfXk.png,9.16368207982E-006,9.16368207982E-005
oHFUIJCgYo.png,1.45089315993E-005,0.0001450893
jNOCE4MRtK.png,0.000025995,0.00025995
VBOZ7JeuBp.png,-5.19881177752E-006,-5.19881177752E-005
Oud7oHUeQr.png,-1.32823724925E-005,-0.0001328237
juJ2JoHHJP.png,-2.95552695206E-006,-2.95552695206E-005
PTz6gaW44e.png,-3.02684725284E-007,-3.02684725284E-006
PvvUArol9z.png,-1.11308218038E-005,-0.0001113082
1rF2GbbB56.png,5.91739171796E-006,5.91739171796E-005
WvZq9WXgxS.png,1.51061094584E-005,0.0001510611
3N0OQRZ48m.png,-4.61884866354E-007,-4.61884866354E-006
EVHmuktTLZ.png,-2.55325949183E-006,-2.55325949183E-005
jVpnypY4g0.png,-1.10525743366E-005,-0.0001105257
GN5TUhVYVO.png,-6.10261668044E-006,-6.10261668044E-005
BagbTcVIQz.png,-9.83358222584E-006,-9.83358222584E-005
qB5sVOMmoL.png,-8.71332213137E-006,-8.71332213137E-005
IAPHK4KqoG.png,-1.19507476484E-005,-0.0001195075
hXIbTkMEcX.png,-0.0001172209,-0.001172209
WpPFqhy59Z.png,-2.10838970816E-005,-0.000210839
o1hBx1pb8n.png,4.0331739001E-005,0.0004033174
gWGaTPDl5t.png,4.33601235272E-005,0.0004336012
rWQuCE7mty.png,-0.000000886,-0.00000886
uD73jcXQ8Z.png,0.0001442846,0.001442846
hTxOCpHUKb.png,-0.0001594941,-0.001594941
Z1bxlR35QI.png,1.71325864358E-005,0.0001713259
LkphhJyBoB.png,-0.0148860561,-0.148860561
XYJbvpoCFZ.png,-0.0698358119,-0.698358119
4Z26EFHqsl.png,-0.1265229583,-1.265229583
4vVmndtZJE.png,-0.1758278608,-1.758278608
t0T4HjW5aW.png,-0.2113322467,-2.113322467
a79HP18qfC.png,-0.226250276,-2.26250276
DPS4Zmax3X.png,-0.2376902252,-2.376902252
bBeVl0fvYK.png,-0.2367150187,-2.367150187
lK33sIpEjP.png,-0.2354351431,-2.354351431
Yvt5Tycznv.png,-0.2359609902,-2.359609902
UvjJeqXzqB.png,-0.2646633685,-2.646633685
ozKCLLVnF6.png,-0.3089172244,-3.089172244
RAiaLjxnnO.png,-0.3075717092,-3.075717092
5PRr8cBydo.png,-0.3050784171,-3.050784171
6Nmfxt4nKx.png,-0.29033041,-2.9033041
I6VqflgXNX.png,-0.2685739398,-2.685739398
i4Z0I7h99J.png,-0.2001115829,-2.001115829
vcRWInw1W3.png,-0.1072032526,-1.072032526
69T9qCaNZC.png,-0.0249121375,-0.249121375
ZcfmglQmP3.png,-0.016451586,-0.16451586
GjrbWyeFC1.png,-0.0077807051,-0.077807051
nm68zh6STW.png,-0.0024116563,-0.024116563
pZCKJNKY5U.png,-0.0014500499,-0.014500499
FoTKPU1lRa.png,-0.0007594849,-0.007594849
LaCiUFvUPv.png,-0.0004564516,-0.004564516
Js9zluoUiC.png,-0.0002008519,-0.002008519
JkiG6IkvM0.png,-0.0002910538,-0.002910538
AgSV7TcH39.png,-3.72603171854E-005,-0.0003726032
FcpbRfGUGf.png,-3.40321385011E-005,-0.0003403214
X1dbjIGnT2.png,0.000147003,0.00147003
4PbFr2dSQW.png,-0.0001182036,-0.001182036
zNdibCHmUl.png,3.87785712519E-006,3.87785712519E-005
jl49zUDAVG.png,0.0001441692,0.001441692
njOaWxMbDH.png,-4.14501737396E-005,-0.0004145017
5UEDCWKyEy.png,2.40028075496E-005,0.0002400281
rcuL4ePeDN.png,-6.5285123128E-005,-0.0006528512
F4JXT4AZIE.png,4.33570894529E-005,0.0004335709
CGQg2M52tV.png,-0.0001872735,-0.001872735
puiqT4L7NT.png,-0.0001308621,-0.001308621
4YbFgrkKQE.png,0.0002134034,0.002134034
zhPmPXwuKW.png,-9.66516927292E-006,-9.66516927292E-005
BHiz5cn1Tk.png,2.16455027839E-005,0.000216455
JvhmO4rWc0.png,2.26412248594E-006,2.26412248594E-005
Vjf6tr4zBl.png,-0.0001944515,-0.001944515
NCob60uZsM.png,8.83343236637E-005,0.0008833432
0KzXJg6fyv.png,6.69961009407E-005,0.000669961
4fUtMhuo1n.png,-6.74052425893E-005,-0.0006740524
wpHjRzzaLt.png,0.0001840546,0.001840546
XmtAOZ2kr4.png,-4.03243029723E-005,-0.000403243
rhEq1X2eks.png,6.43615421723E-005,0.0006436154
pzHnzTHvS1.png,0.00002845,0.0002845
0pC7QSK5UW.png,2.23311471927E-005,0.0002233115
YWg81ioEFD.png,-0.0001401086,-0.001401086
OxRfZ7IaKA.png,3.8252415834E-005,0.0003825242
ShY2hFUK4D.png,-4.59188413515E-005,-0.0004591884
Iv2ycnMRa5.png,4.57646892755E-005,0.0004576469
PbOJEBOPK6.png,-9.45059000514E-005,-0.000945059
JjU5IG06RE.png,1.35745958687E-005,0.000135746
Foea5rLRqc.png,0.0002216172,0.002216172
qv7HNQXuQE.png,-0.0001464766,-0.001464766
5jnRehuJPo.png,-3.61666461686E-005,-0.0003616665
JOOVnJ5Yrn.png,-3.35947988788E-005,-0.000335948
OjQjsXDQn0.png,-6.48317800369E-005,-0.0006483178
8iGRrIhh5V.png,0.000012223,0.00012223
0Or2Hozwai.png,4.98914268974E-005,0.0004989143
gJypTDY0pk.png,-3.53509312845E-005,-0.0003535093
HoXDXJNvwR.png,-8.06291645858E-005,-0.0008062916
cJLb4PUu4y.png,-2.2776730475E-005,-0.0002277673
WtX267HFkR.png,7.04389458406E-005,0.0007043895
BLoJjXQlsx.png,5.96606041654E-005,0.000596606
G3vDvLf0lB.png,0.0002426466,0.002426466
blk5mPkr1q.png,-0.0001680972,-0.001680972
aaBE7oS44h.png,4.34207104263E-005,0.0004342071
RkcOL0E5DP.png,1.54234421643E-005,0.0001542344
xpXSNX5Lp3.png,0.0004697205,0.004697205
GoU8vCS8ZD.png,0.0183872581,0.183872581
zlr1UZRn5d.png,0.0779492483,0.779492483
VVlSJPgInW.png,0.1593119502,1.593119502
h0CO5y7kdt.png,0.2069617957,2.069617957
mO8MGxw2Cn.png,0.3177335262,3.177335262
te29lumlju.png,0.3781011403,3.781011403
M3mWomk2wQ.png,0.4971083999,4.971083999
EcxGwt2sCY.png,0.5548527241,5.548527241
cZs7Hdsi4Y.png,0.6658686996,6.658686996
7qFDO82RdW.png,0.7234567404,7.234567404
30MQUgm7qr.png,0.9627400041,9.627400041
3M6jhzjUmg.png,0.985591352,9.85591352
0WfOKYo2V4.png,1.0097167492,10.097167492
gwSqg7B03o.png,1.0148012638,10.148012638
solgFdUS6N.png,1.0153704882,10.153704882
ViyAEUNIdS.png,1.0144087076,10.144087076
ojlvXhqYYC.png,1.012819767,10.12819767
EQw9pFzvcA.png,1.0127630234,10.127630234
FvQQDs9kDH.png,1.0125164986,10.125164986
wZPR14QzUU.png,1.0128463507,10.128463507
YdAshzRqvg.png,1.0125303268,10.125303268
znsIEVOEsG.png,1.0126255751,10.126255751
RKLMKRgvl7.png,1.0126333237,10.126333237
S4IHTv9Lrk.png,1.0125998259,10.125998259
HlwMtjy1Li.png,1.0125551224,10.125551224
m8r2c14N7q.png,1.0125575066,10.125575066
2yYxYIsFDn.png,1.0116571188,10.116571188
5COX0ef9ml.png,1.0117514134,10.117514134
R57HUfcau2.png,1.0108913183,10.108913183
MTUMekU6WQ.png,1.0084770918,10.084770918
uGpqU2MqBH.png,1.0055248737,10.055248737
6VHCyLOIdT.png,1.0009803772,10.009803772
5rLR3IsQU3.png,0.9957068563,9.957068563
rJdwNw3uGf.png,0.9949938655,9.949938655
aWBiSxKKIk.png,0.9949278235,9.949278235
xqmmW8w9W0.png,0.994988203,9.94988203
8WTPmC3lxf.png,0.9947434068,9.947434068
r4cue9M54P.png,0.9948707819,9.948707819
4Rv9j2Rrln.png,0.9948954582,9.948954582
chnK1HSvop.png,0.993308723,9.93308723
ZgeeMuvjzY.png,0.9863812923,9.863812923
mKrINNW6NZ.png,0.956835568,9.56835568
ljo9NyUgI8.png,0.9399868846,9.399868846
PG8tIUjgPL.png,0.9086213708,9.086213708
vZJifWfGsV.png,0.8772526979,8.772526979
35fA4zNhKZ.png,0.8370267749,8.370267749
P58FDpthwb.png,0.7424890399,7.424890399
vfNXHd9ypK.png,0.7147836685,7.147836685
ZlAUWfVa0r.png,0.6579903364,6.579903364
cBgP8hmtkQ.png,0.552504003,5.52504003
1huhonlKyO.png,0.5111977458,5.111977458
DsB3pbtPgV.png,0.4231216908,4.231216908
K5VuSUboc4.png,0.1470728368,1.470728368
lAUY1cEJ4q.png,0.0854878277,0.854878277
9ltx34A04K.png,0.0390388742,0.390388742
rOt7YmAydg.png,-0.005637317,-0.05637317
x1r0NZTVwj.png,-0.0019204975,-0.019204975
CK4q92kSCi.png,-0.001016668,-0.01016668
Ff1Rf5EaMW.png,-0.0003967895,-0.003967895
PYd6x0veHK.png,-0.0004255316,-0.004255316
V2uQe2Qc0j.png,-0.0001726593,-0.001726593
z78ToxTdBI.png,-2.07481548387E-006,-2.07481548387E-005
9ngp8Ec5y8.png,-9.14692718652E-005,-0.0009146927
DMKVwjL9eC.png,-0.000055437,-0.00055437
H6CY20jFZD.png,-0.0003042005,-0.003042005
9xTqnI2VkJ.png,0.0001935209,0.001935209
